reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source
gp_rev_dashen_10040,user_ethiopia_845,I keep getting a login error and the application crashes repeatedly on launch.,1,12,2025-03-30 01:40:47,Dashen,Google Play
gp_rev_dashen_10041,user_ethiopia_553,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,22,2025-04-21 01:40:47,Dashen,Google Play
gp_rev_dashen_10042,user_ethiopia_641,The interface hangs on the processing screen when checking my balance. Please optimize.,2,15,2025-03-31 01:40:47,Dashen,Google Play
gp_rev_dashen_10043,user_ethiopia_552,The app is so slow during transfers. It takes forever to load my account balance.,2,11,2025-06-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10044,user_ethiopia_334,"Excellent update, transfers are fast and easy to navigate.",5,2,2026-02-22 01:40:47,Dashen,Google Play
gp_rev_dashen_10045,user_ethiopia_822,Very dependable mobile banking system for daily financial operations.,5,22,2026-05-12 01:40:47,Dashen,Google Play
gp_rev_dashen_10046,user_ethiopia_537,Very dependable mobile banking system for daily financial operations.,5,24,2026-03-05 01:40:47,Dashen,Google Play
gp_rev_dashen_10047,user_ethiopia_752,Constant server communication timeout errors. Fix the customer support line.,1,23,2026-03-01 01:40:47,Dashen,Google Play
gp_rev_dashen_10048,user_ethiopia_789,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,17,2026-01-26 01:40:47,Dashen,Google Play
gp_rev_dashen_10049,user_ethiopia_853,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,7,2026-03-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10050,user_ethiopia_331,Great interface! Please add fingerprint login or biometric support for security.,4,10,2026-04-01 01:40:47,Dashen,Google Play
gp_rev_dashen_10051,user_ethiopia_930,The interface hangs on the processing screen when checking my balance. Please optimize.,2,11,2025-01-21 01:40:47,Dashen,Google Play
gp_rev_dashen_10052,user_ethiopia_346,Great interface! Please add fingerprint login or biometric support for security.,4,14,2025-10-02 01:40:47,Dashen,Google Play
gp_rev_dashen_10053,user_ethiopia_351,The app is so slow during transfers. It takes forever to load my account balance.,2,20,2025-01-02 01:40:47,Dashen,Google Play
gp_rev_dashen_10054,user_ethiopia_947,"Excellent update, transfers are fast and easy to navigate.",5,4,2025-12-14 01:40:47,Dashen,Google Play
gp_rev_dashen_10055,user_ethiopia_511,The app is so slow during transfers. It takes forever to load my account balance.,2,10,2024-12-12 01:40:47,Dashen,Google Play
gp_rev_dashen_10056,user_ethiopia_141,Very dependable mobile banking system for daily financial operations.,5,10,2025-03-07 01:40:47,Dashen,Google Play
gp_rev_dashen_10057,user_ethiopia_930,Constant server communication timeout errors. Fix the customer support line.,1,25,2025-04-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10058,user_ethiopia_658,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,25,2026-04-04 01:40:47,Dashen,Google Play
gp_rev_dashen_10059,user_ethiopia_744,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,2,2024-10-16 01:40:47,Dashen,Google Play
gp_rev_dashen_10060,user_ethiopia_537,Very dependable mobile banking system for daily financial operations.,5,7,2024-11-14 01:40:47,Dashen,Google Play
gp_rev_dashen_10061,user_ethiopia_725,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,12,2025-04-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10062,user_ethiopia_956,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,16,2025-07-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10063,user_ethiopia_279,Great interface! Please add fingerprint login or biometric support for security.,4,5,2025-02-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10064,user_ethiopia_808,The interface hangs on the processing screen when checking my balance. Please optimize.,2,20,2025-07-11 01:40:47,Dashen,Google Play
gp_rev_dashen_10065,user_ethiopia_877,Constant server communication timeout errors. Fix the customer support line.,1,23,2026-03-06 01:40:47,Dashen,Google Play
gp_rev_dashen_10066,user_ethiopia_754,Very dependable mobile banking system for daily financial operations.,5,24,2025-05-24 01:40:47,Dashen,Google Play
gp_rev_dashen_10067,user_ethiopia_616,Constant server communication timeout errors. Fix the customer support line.,1,9,2024-10-22 01:40:47,Dashen,Google Play
gp_rev_dashen_10068,user_ethiopia_743,Great interface! Please add fingerprint login or biometric support for security.,4,4,2026-02-14 01:40:47,Dashen,Google Play
gp_rev_dashen_10069,user_ethiopia_513,The app is so slow during transfers. It takes forever to load my account balance.,2,2,2025-11-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10070,user_ethiopia_160,Extremely slow loading times when making instant payments to other banks.,1,3,2025-11-28 01:40:47,Dashen,Google Play
gp_rev_dashen_10071,user_ethiopia_223,Very dependable mobile banking system for daily financial operations.,5,23,2025-07-05 01:40:47,Dashen,Google Play
gp_rev_dashen_10072,user_ethiopia_388,Great interface! Please add fingerprint login or biometric support for security.,4,12,2025-11-05 01:40:47,Dashen,Google Play
gp_rev_dashen_10073,user_ethiopia_108,The app is so slow during transfers. It takes forever to load my account balance.,2,10,2024-09-08 01:40:47,Dashen,Google Play
gp_rev_dashen_10074,user_ethiopia_829,"Excellent update, transfers are fast and easy to navigate.",5,2,2024-11-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10075,user_ethiopia_686,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,22,2024-09-18 01:40:47,Dashen,Google Play
gp_rev_dashen_10076,user_ethiopia_702,Great interface! Please add fingerprint login or biometric support for security.,4,4,2025-08-30 01:40:47,Dashen,Google Play
gp_rev_dashen_10077,user_ethiopia_671,Constant server communication timeout errors. Fix the customer support line.,1,13,2025-01-05 01:40:47,Dashen,Google Play
gp_rev_dashen_10078,user_ethiopia_214,"Excellent update, transfers are fast and easy to navigate.",5,25,2026-05-15 01:40:47,Dashen,Google Play
gp_rev_dashen_10079,user_ethiopia_984,Very dependable mobile banking system for daily financial operations.,5,1,2025-12-04 01:40:47,Dashen,Google Play
gp_rev_dashen_10080,user_ethiopia_252,"Excellent update, transfers are fast and easy to navigate.",5,5,2024-08-02 01:40:47,Dashen,Google Play
gp_rev_dashen_10081,user_ethiopia_889,Great interface! Please add fingerprint login or biometric support for security.,4,25,2026-02-21 01:40:47,Dashen,Google Play
gp_rev_dashen_10082,user_ethiopia_709,The interface hangs on the processing screen when checking my balance. Please optimize.,2,2,2025-01-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10083,user_ethiopia_975,Constant server communication timeout errors. Fix the customer support line.,1,17,2025-06-04 01:40:47,Dashen,Google Play
gp_rev_dashen_10084,user_ethiopia_560,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,6,2024-12-21 01:40:47,Dashen,Google Play
gp_rev_dashen_10085,user_ethiopia_197,The app is so slow during transfers. It takes forever to load my account balance.,2,12,2025-11-25 01:40:47,Dashen,Google Play
gp_rev_dashen_10086,user_ethiopia_538,Great interface! Please add fingerprint login or biometric support for security.,4,7,2025-04-22 01:40:47,Dashen,Google Play
gp_rev_dashen_10087,user_ethiopia_781,I keep getting a login error and the application crashes repeatedly on launch.,1,25,2024-12-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10088,user_ethiopia_268,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,7,2024-10-29 01:40:47,Dashen,Google Play
gp_rev_dashen_10089,user_ethiopia_903,The app is so slow during transfers. It takes forever to load my account balance.,2,3,2025-03-14 01:40:47,Dashen,Google Play
gp_rev_dashen_10090,user_ethiopia_858,The app is so slow during transfers. It takes forever to load my account balance.,2,19,2024-10-27 01:40:47,Dashen,Google Play
gp_rev_dashen_10091,user_ethiopia_801,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,13,2025-01-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10092,user_ethiopia_554,The app is so slow during transfers. It takes forever to load my account balance.,2,23,2025-03-19 01:40:47,Dashen,Google Play
gp_rev_dashen_10093,user_ethiopia_909,"Excellent update, transfers are fast and easy to navigate.",5,15,2024-06-23 01:40:47,Dashen,Google Play
gp_rev_dashen_10094,user_ethiopia_533,Very dependable mobile banking system for daily financial operations.,5,22,2025-09-26 01:40:47,Dashen,Google Play
gp_rev_dashen_10095,user_ethiopia_225,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,23,2025-04-12 01:40:47,Dashen,Google Play
gp_rev_dashen_10096,user_ethiopia_834,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,13,2026-01-23 01:40:47,Dashen,Google Play
gp_rev_dashen_10097,user_ethiopia_205,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,13,2025-07-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10098,user_ethiopia_872,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,22,2024-11-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10099,user_ethiopia_600,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,12,2024-09-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10100,user_ethiopia_859,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,9,2026-03-30 01:40:47,Dashen,Google Play
gp_rev_dashen_10101,user_ethiopia_329,Extremely slow loading times when making instant payments to other banks.,1,9,2024-08-25 01:40:47,Dashen,Google Play
gp_rev_dashen_10102,user_ethiopia_104,I keep getting a login error and the application crashes repeatedly on launch.,1,24,2025-04-30 01:40:47,Dashen,Google Play
gp_rev_dashen_10103,user_ethiopia_308,The interface hangs on the processing screen when checking my balance. Please optimize.,2,23,2024-07-21 01:40:47,Dashen,Google Play
gp_rev_dashen_10104,user_ethiopia_213,"Excellent update, transfers are fast and easy to navigate.",5,1,2024-11-06 01:40:47,Dashen,Google Play
gp_rev_dashen_10105,user_ethiopia_706,"Excellent update, transfers are fast and easy to navigate.",5,6,2026-01-23 01:40:47,Dashen,Google Play
gp_rev_dashen_10106,user_ethiopia_531,Very dependable mobile banking system for daily financial operations.,5,15,2025-04-07 01:40:47,Dashen,Google Play
gp_rev_dashen_10107,user_ethiopia_673,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,1,2024-09-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10108,user_ethiopia_271,Extremely slow loading times when making instant payments to other banks.,1,5,2024-12-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10109,user_ethiopia_722,Very dependable mobile banking system for daily financial operations.,5,15,2025-09-13 01:40:47,Dashen,Google Play
gp_rev_dashen_10110,user_ethiopia_322,Constant server communication timeout errors. Fix the customer support line.,1,4,2025-12-27 01:40:47,Dashen,Google Play
gp_rev_dashen_10111,user_ethiopia_746,Extremely slow loading times when making instant payments to other banks.,1,11,2024-09-11 01:40:47,Dashen,Google Play
gp_rev_dashen_10112,user_ethiopia_670,The app is so slow during transfers. It takes forever to load my account balance.,2,12,2026-04-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10113,user_ethiopia_421,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,20,2025-11-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10114,user_ethiopia_210,Extremely slow loading times when making instant payments to other banks.,1,25,2025-07-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10115,user_ethiopia_799,Great interface! Please add fingerprint login or biometric support for security.,4,11,2026-03-25 01:40:47,Dashen,Google Play
gp_rev_dashen_10116,user_ethiopia_142,Very dependable mobile banking system for daily financial operations.,5,11,2025-11-05 01:40:47,Dashen,Google Play
gp_rev_dashen_10117,user_ethiopia_118,Constant server communication timeout errors. Fix the customer support line.,1,4,2026-02-05 01:40:47,Dashen,Google Play
gp_rev_dashen_10118,user_ethiopia_608,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,14,2025-04-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10119,user_ethiopia_811,I keep getting a login error and the application crashes repeatedly on launch.,1,0,2024-09-16 01:40:47,Dashen,Google Play
gp_rev_dashen_10120,user_ethiopia_570,Extremely slow loading times when making instant payments to other banks.,1,10,2025-07-23 01:40:47,Dashen,Google Play
gp_rev_dashen_10121,user_ethiopia_731,"Excellent update, transfers are fast and easy to navigate.",5,24,2026-04-24 01:40:47,Dashen,Google Play
gp_rev_dashen_10122,user_ethiopia_319,Extremely slow loading times when making instant payments to other banks.,1,22,2024-06-29 01:40:47,Dashen,Google Play
gp_rev_dashen_10123,user_ethiopia_963,Very dependable mobile banking system for daily financial operations.,5,17,2025-12-31 01:40:47,Dashen,Google Play
gp_rev_dashen_10124,user_ethiopia_494,Constant server communication timeout errors. Fix the customer support line.,1,24,2025-01-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10125,user_ethiopia_317,Great interface! Please add fingerprint login or biometric support for security.,4,13,2025-06-30 01:40:47,Dashen,Google Play
gp_rev_dashen_10126,user_ethiopia_738,Great interface! Please add fingerprint login or biometric support for security.,4,17,2025-10-21 01:40:47,Dashen,Google Play
gp_rev_dashen_10127,user_ethiopia_612,The interface hangs on the processing screen when checking my balance. Please optimize.,2,12,2025-06-03 01:40:47,Dashen,Google Play
gp_rev_dashen_10128,user_ethiopia_489,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,10,2025-05-08 01:40:47,Dashen,Google Play
gp_rev_dashen_10129,user_ethiopia_423,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,11,2026-02-27 01:40:47,Dashen,Google Play
gp_rev_dashen_10130,user_ethiopia_625,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,14,2026-01-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10131,user_ethiopia_307,Very dependable mobile banking system for daily financial operations.,5,2,2025-03-29 01:40:47,Dashen,Google Play
gp_rev_dashen_10132,user_ethiopia_372,I keep getting a login error and the application crashes repeatedly on launch.,1,5,2026-03-16 01:40:47,Dashen,Google Play
gp_rev_dashen_10133,user_ethiopia_612,The interface hangs on the processing screen when checking my balance. Please optimize.,2,24,2025-12-31 01:40:47,Dashen,Google Play
gp_rev_dashen_10134,user_ethiopia_602,Extremely slow loading times when making instant payments to other banks.,1,25,2024-07-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10135,user_ethiopia_635,I keep getting a login error and the application crashes repeatedly on launch.,1,11,2025-03-31 01:40:47,Dashen,Google Play
gp_rev_dashen_10136,user_ethiopia_725,Very dependable mobile banking system for daily financial operations.,5,16,2026-04-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10137,user_ethiopia_321,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,19,2025-08-17 01:40:47,Dashen,Google Play
gp_rev_dashen_10138,user_ethiopia_767,Extremely slow loading times when making instant payments to other banks.,1,22,2025-03-02 01:40:47,Dashen,Google Play
gp_rev_dashen_10139,user_ethiopia_985,Great interface! Please add fingerprint login or biometric support for security.,4,19,2024-08-12 01:40:47,Dashen,Google Play
gp_rev_dashen_10140,user_ethiopia_538,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,25,2026-04-23 01:40:47,Dashen,Google Play
gp_rev_dashen_10141,user_ethiopia_653,"Excellent update, transfers are fast and easy to navigate.",5,16,2025-11-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10142,user_ethiopia_281,The app is so slow during transfers. It takes forever to load my account balance.,2,15,2026-01-23 01:40:47,Dashen,Google Play
gp_rev_dashen_10143,user_ethiopia_572,Great interface! Please add fingerprint login or biometric support for security.,4,16,2025-10-29 01:40:47,Dashen,Google Play
gp_rev_dashen_10144,user_ethiopia_170,"Excellent update, transfers are fast and easy to navigate.",5,13,2025-01-26 01:40:47,Dashen,Google Play
gp_rev_dashen_10145,user_ethiopia_188,Great interface! Please add fingerprint login or biometric support for security.,4,13,2026-04-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10146,user_ethiopia_606,The interface hangs on the processing screen when checking my balance. Please optimize.,2,0,2026-04-13 01:40:47,Dashen,Google Play
gp_rev_dashen_10147,user_ethiopia_667,The app is so slow during transfers. It takes forever to load my account balance.,2,0,2025-09-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10148,user_ethiopia_368,Extremely slow loading times when making instant payments to other banks.,1,13,2026-04-08 01:40:47,Dashen,Google Play
gp_rev_dashen_10149,user_ethiopia_744,Great interface! Please add fingerprint login or biometric support for security.,4,8,2024-10-18 01:40:47,Dashen,Google Play
gp_rev_dashen_10150,user_ethiopia_354,Constant server communication timeout errors. Fix the customer support line.,1,7,2025-09-22 01:40:47,Dashen,Google Play
gp_rev_dashen_10151,user_ethiopia_984,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,19,2026-03-25 01:40:47,Dashen,Google Play
gp_rev_dashen_10152,user_ethiopia_756,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,9,2025-06-02 01:40:47,Dashen,Google Play
gp_rev_dashen_10153,user_ethiopia_852,The app is so slow during transfers. It takes forever to load my account balance.,2,0,2026-03-06 01:40:47,Dashen,Google Play
gp_rev_dashen_10154,user_ethiopia_371,Constant server communication timeout errors. Fix the customer support line.,1,7,2025-06-22 01:40:47,Dashen,Google Play
gp_rev_dashen_10155,user_ethiopia_797,The interface hangs on the processing screen when checking my balance. Please optimize.,2,3,2025-04-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10156,user_ethiopia_978,I keep getting a login error and the application crashes repeatedly on launch.,1,13,2025-03-12 01:40:47,Dashen,Google Play
gp_rev_dashen_10157,user_ethiopia_171,Great interface! Please add fingerprint login or biometric support for security.,4,21,2025-01-03 01:40:47,Dashen,Google Play
gp_rev_dashen_10158,user_ethiopia_222,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,1,2025-02-01 01:40:47,Dashen,Google Play
gp_rev_dashen_10159,user_ethiopia_447,The app is so slow during transfers. It takes forever to load my account balance.,2,10,2024-11-18 01:40:47,Dashen,Google Play
gp_rev_dashen_10160,user_ethiopia_422,The app is so slow during transfers. It takes forever to load my account balance.,2,15,2025-04-20 01:40:47,Dashen,Google Play
gp_rev_dashen_10161,user_ethiopia_859,Extremely slow loading times when making instant payments to other banks.,1,18,2025-09-21 01:40:47,Dashen,Google Play
gp_rev_dashen_10162,user_ethiopia_549,Very dependable mobile banking system for daily financial operations.,5,18,2024-07-22 01:40:47,Dashen,Google Play
gp_rev_dashen_10163,user_ethiopia_451,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,2,2025-03-15 01:40:47,Dashen,Google Play
gp_rev_dashen_10164,user_ethiopia_477,The app is so slow during transfers. It takes forever to load my account balance.,2,21,2026-04-08 01:40:47,Dashen,Google Play
gp_rev_dashen_10165,user_ethiopia_822,The interface hangs on the processing screen when checking my balance. Please optimize.,2,14,2025-04-11 01:40:47,Dashen,Google Play
gp_rev_dashen_10166,user_ethiopia_893,Extremely slow loading times when making instant payments to other banks.,1,19,2026-02-22 01:40:47,Dashen,Google Play
gp_rev_dashen_10167,user_ethiopia_397,"Excellent update, transfers are fast and easy to navigate.",5,25,2025-06-26 01:40:47,Dashen,Google Play
gp_rev_dashen_10168,user_ethiopia_782,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,7,2024-09-02 01:40:47,Dashen,Google Play
gp_rev_dashen_10169,user_ethiopia_899,The interface hangs on the processing screen when checking my balance. Please optimize.,2,12,2025-05-13 01:40:47,Dashen,Google Play
gp_rev_dashen_10170,user_ethiopia_621,"Excellent update, transfers are fast and easy to navigate.",5,10,2026-05-15 01:40:47,Dashen,Google Play
gp_rev_dashen_10171,user_ethiopia_909,Great interface! Please add fingerprint login or biometric support for security.,4,9,2024-07-15 01:40:47,Dashen,Google Play
gp_rev_dashen_10172,user_ethiopia_623,The interface hangs on the processing screen when checking my balance. Please optimize.,2,18,2025-01-27 01:40:47,Dashen,Google Play
gp_rev_dashen_10173,user_ethiopia_722,The app is so slow during transfers. It takes forever to load my account balance.,2,24,2024-11-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10174,user_ethiopia_494,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,6,2024-10-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10175,user_ethiopia_148,Great interface! Please add fingerprint login or biometric support for security.,4,22,2026-02-04 01:40:47,Dashen,Google Play
gp_rev_dashen_10176,user_ethiopia_542,The app is so slow during transfers. It takes forever to load my account balance.,2,3,2025-11-02 01:40:47,Dashen,Google Play
gp_rev_dashen_10177,user_ethiopia_524,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,9,2025-11-24 01:40:47,Dashen,Google Play
gp_rev_dashen_10178,user_ethiopia_442,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,21,2025-03-18 01:40:47,Dashen,Google Play
gp_rev_dashen_10179,user_ethiopia_444,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,5,2025-09-05 01:40:47,Dashen,Google Play
gp_rev_dashen_10180,user_ethiopia_952,Extremely slow loading times when making instant payments to other banks.,1,10,2025-03-14 01:40:47,Dashen,Google Play
gp_rev_dashen_10181,user_ethiopia_772,"Excellent update, transfers are fast and easy to navigate.",5,13,2025-12-09 01:40:47,Dashen,Google Play
gp_rev_dashen_10182,user_ethiopia_348,Great interface! Please add fingerprint login or biometric support for security.,4,25,2025-02-12 01:40:47,Dashen,Google Play
gp_rev_dashen_10183,user_ethiopia_476,Very dependable mobile banking system for daily financial operations.,5,11,2025-04-19 01:40:47,Dashen,Google Play
gp_rev_dashen_10184,user_ethiopia_603,"Excellent update, transfers are fast and easy to navigate.",5,7,2026-01-10 01:40:47,Dashen,Google Play
gp_rev_dashen_10185,user_ethiopia_908,Great interface! Please add fingerprint login or biometric support for security.,4,14,2025-10-31 01:40:47,Dashen,Google Play
gp_rev_dashen_10186,user_ethiopia_212,I keep getting a login error and the application crashes repeatedly on launch.,1,19,2026-02-20 01:40:47,Dashen,Google Play
