reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source
gp_rev_cbe_10016,user_ethiopia_922,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,3,2025-03-13 01:40:47,CBE,Google Play
gp_rev_cbe_10017,user_ethiopia_904,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,16,2026-02-02 01:40:47,CBE,Google Play
gp_rev_cbe_10018,user_ethiopia_111,Constant server communication timeout errors. Fix the customer support line.,1,24,2025-08-09 01:40:47,CBE,Google Play
gp_rev_cbe_10019,user_ethiopia_265,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,3,2025-03-12 01:40:47,CBE,Google Play
gp_rev_cbe_10020,user_ethiopia_182,The interface hangs on the processing screen when checking my balance. Please optimize.,2,14,2025-02-19 01:40:47,CBE,Google Play
gp_rev_cbe_10021,user_ethiopia_660,The app is so slow during transfers. It takes forever to load my account balance.,2,19,2026-04-02 01:40:47,CBE,Google Play
gp_rev_cbe_10022,user_ethiopia_132,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,11,2024-06-18 01:40:47,CBE,Google Play
gp_rev_cbe_10023,user_ethiopia_205,"Excellent update, transfers are fast and easy to navigate.",5,24,2025-12-26 01:40:47,CBE,Google Play
gp_rev_cbe_10024,user_ethiopia_885,"Excellent update, transfers are fast and easy to navigate.",5,10,2025-04-01 01:40:47,CBE,Google Play
gp_rev_cbe_10025,user_ethiopia_817,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,17,2026-04-26 01:40:47,CBE,Google Play
gp_rev_cbe_10026,user_ethiopia_162,I keep getting a login error and the application crashes repeatedly on launch.,1,7,2024-09-18 01:40:47,CBE,Google Play
gp_rev_cbe_10027,user_ethiopia_420,"Excellent update, transfers are fast and easy to navigate.",5,25,2024-08-17 01:40:47,CBE,Google Play
gp_rev_cbe_10028,user_ethiopia_651,Extremely slow loading times when making instant payments to other banks.,1,4,2024-07-09 01:40:47,CBE,Google Play
gp_rev_cbe_10029,user_ethiopia_673,Very dependable mobile banking system for daily financial operations.,5,24,2025-07-28 01:40:47,CBE,Google Play
gp_rev_cbe_10030,user_ethiopia_331,Constant server communication timeout errors. Fix the customer support line.,1,7,2025-12-01 01:40:47,CBE,Google Play
gp_rev_cbe_10031,user_ethiopia_924,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,15,2025-06-09 01:40:47,CBE,Google Play
gp_rev_cbe_10032,user_ethiopia_939,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,3,2024-09-05 01:40:47,CBE,Google Play
gp_rev_cbe_10033,user_ethiopia_546,Great interface! Please add fingerprint login or biometric support for security.,4,20,2025-05-23 01:40:47,CBE,Google Play
gp_rev_cbe_10034,user_ethiopia_896,The app is so slow during transfers. It takes forever to load my account balance.,2,2,2024-11-16 01:40:47,CBE,Google Play
gp_rev_cbe_10035,user_ethiopia_363,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,7,2025-06-16 01:40:47,CBE,Google Play
gp_rev_cbe_10036,user_ethiopia_797,"Excellent update, transfers are fast and easy to navigate.",5,23,2025-02-05 01:40:47,CBE,Google Play
gp_rev_cbe_10037,user_ethiopia_325,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,23,2026-03-05 01:40:47,CBE,Google Play
gp_rev_cbe_10038,user_ethiopia_646,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,16,2025-08-15 01:40:47,CBE,Google Play
gp_rev_cbe_10039,user_ethiopia_488,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,5,2025-03-17 01:40:47,CBE,Google Play
gp_rev_cbe_10040,user_ethiopia_486,The interface hangs on the processing screen when checking my balance. Please optimize.,2,15,2024-07-25 01:40:47,CBE,Google Play
gp_rev_cbe_10041,user_ethiopia_600,Very dependable mobile banking system for daily financial operations.,5,2,2024-10-29 01:40:47,CBE,Google Play
gp_rev_cbe_10042,user_ethiopia_493,Extremely slow loading times when making instant payments to other banks.,1,13,2025-07-27 01:40:47,CBE,Google Play
gp_rev_cbe_10043,user_ethiopia_981,"Excellent update, transfers are fast and easy to navigate.",5,14,2024-09-02 01:40:47,CBE,Google Play
gp_rev_cbe_10044,user_ethiopia_699,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,7,2025-09-01 01:40:47,CBE,Google Play
gp_rev_cbe_10045,user_ethiopia_187,Constant server communication timeout errors. Fix the customer support line.,1,19,2026-03-29 01:40:47,CBE,Google Play
gp_rev_cbe_10046,user_ethiopia_728,Very dependable mobile banking system for daily financial operations.,5,19,2024-12-11 01:40:47,CBE,Google Play
gp_rev_cbe_10047,user_ethiopia_794,I keep getting a login error and the application crashes repeatedly on launch.,1,0,2026-01-20 01:40:47,CBE,Google Play
gp_rev_cbe_10048,user_ethiopia_458,Constant server communication timeout errors. Fix the customer support line.,1,2,2025-05-15 01:40:47,CBE,Google Play
gp_rev_cbe_10049,user_ethiopia_358,The interface hangs on the processing screen when checking my balance. Please optimize.,2,14,2024-09-17 01:40:47,CBE,Google Play
gp_rev_cbe_10050,user_ethiopia_509,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2025-03-14 01:40:47,CBE,Google Play
gp_rev_cbe_10051,user_ethiopia_642,I keep getting a login error and the application crashes repeatedly on launch.,1,21,2024-09-07 01:40:47,CBE,Google Play
gp_rev_cbe_10052,user_ethiopia_398,Very dependable mobile banking system for daily financial operations.,5,20,2024-11-04 01:40:47,CBE,Google Play
gp_rev_cbe_10053,user_ethiopia_292,The interface hangs on the processing screen when checking my balance. Please optimize.,2,9,2025-02-25 01:40:47,CBE,Google Play
gp_rev_cbe_10054,user_ethiopia_100,"Excellent update, transfers are fast and easy to navigate.",5,6,2024-06-16 01:40:47,CBE,Google Play
gp_rev_cbe_10055,user_ethiopia_229,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,4,2025-11-01 01:40:47,CBE,Google Play
gp_rev_cbe_10056,user_ethiopia_828,Very dependable mobile banking system for daily financial operations.,5,22,2025-08-25 01:40:47,CBE,Google Play
gp_rev_cbe_10057,user_ethiopia_504,Great interface! Please add fingerprint login or biometric support for security.,4,1,2025-06-29 01:40:47,CBE,Google Play
gp_rev_cbe_10058,user_ethiopia_313,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,22,2026-01-03 01:40:47,CBE,Google Play
gp_rev_cbe_10059,user_ethiopia_736,Very dependable mobile banking system for daily financial operations.,5,21,2025-05-13 01:40:47,CBE,Google Play
gp_rev_cbe_10060,user_ethiopia_680,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,10,2025-07-21 01:40:47,CBE,Google Play
gp_rev_cbe_10061,user_ethiopia_238,The interface hangs on the processing screen when checking my balance. Please optimize.,2,14,2025-07-19 01:40:47,CBE,Google Play
gp_rev_cbe_10062,user_ethiopia_511,Extremely slow loading times when making instant payments to other banks.,1,5,2024-08-08 01:40:47,CBE,Google Play
gp_rev_cbe_10063,user_ethiopia_138,The app is so slow during transfers. It takes forever to load my account balance.,2,18,2025-07-20 01:40:47,CBE,Google Play
gp_rev_cbe_10064,user_ethiopia_301,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,5,2026-02-20 01:40:47,CBE,Google Play
gp_rev_cbe_10065,user_ethiopia_664,"Excellent update, transfers are fast and easy to navigate.",5,24,2025-10-10 01:40:47,CBE,Google Play
gp_rev_cbe_10066,user_ethiopia_697,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2024-10-25 01:40:47,CBE,Google Play
gp_rev_cbe_10067,user_ethiopia_117,Extremely slow loading times when making instant payments to other banks.,1,1,2024-07-11 01:40:47,CBE,Google Play
gp_rev_cbe_10068,user_ethiopia_821,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,14,2025-07-07 01:40:47,CBE,Google Play
gp_rev_cbe_10069,user_ethiopia_371,Very dependable mobile banking system for daily financial operations.,5,14,2024-10-05 01:40:47,CBE,Google Play
gp_rev_cbe_10070,user_ethiopia_760,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,19,2025-06-03 01:40:47,CBE,Google Play
gp_rev_cbe_10071,user_ethiopia_530,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,18,2024-12-24 01:40:47,CBE,Google Play
gp_rev_cbe_10072,user_ethiopia_743,Very dependable mobile banking system for daily financial operations.,5,22,2026-01-29 01:40:47,CBE,Google Play
gp_rev_cbe_10073,user_ethiopia_834,Extremely slow loading times when making instant payments to other banks.,1,22,2024-09-05 01:40:47,CBE,Google Play
gp_rev_cbe_10074,user_ethiopia_137,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,3,2025-05-06 01:40:47,CBE,Google Play
gp_rev_cbe_10075,user_ethiopia_424,"Excellent update, transfers are fast and easy to navigate.",5,6,2025-12-25 01:40:47,CBE,Google Play
gp_rev_cbe_10076,user_ethiopia_929,Extremely slow loading times when making instant payments to other banks.,1,18,2025-12-05 01:40:47,CBE,Google Play
gp_rev_cbe_10077,user_ethiopia_760,I keep getting a login error and the application crashes repeatedly on launch.,1,9,2024-09-03 01:40:47,CBE,Google Play
gp_rev_cbe_10078,user_ethiopia_669,Extremely slow loading times when making instant payments to other banks.,1,24,2025-02-02 01:40:47,CBE,Google Play
gp_rev_cbe_10079,user_ethiopia_720,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,3,2026-04-18 01:40:47,CBE,Google Play
gp_rev_cbe_10080,user_ethiopia_587,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,15,2025-05-22 01:40:47,CBE,Google Play
gp_rev_cbe_10081,user_ethiopia_724,"Excellent update, transfers are fast and easy to navigate.",5,14,2024-10-09 01:40:47,CBE,Google Play
gp_rev_cbe_10082,user_ethiopia_395,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,5,2025-08-21 01:40:47,CBE,Google Play
gp_rev_cbe_10083,user_ethiopia_591,Very dependable mobile banking system for daily financial operations.,5,4,2025-04-11 01:40:47,CBE,Google Play
gp_rev_cbe_10084,user_ethiopia_360,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2025-04-16 01:40:47,CBE,Google Play
gp_rev_cbe_10085,user_ethiopia_663,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,2,2024-11-02 01:40:47,CBE,Google Play
gp_rev_cbe_10086,user_ethiopia_160,"Excellent update, transfers are fast and easy to navigate.",5,0,2025-07-21 01:40:47,CBE,Google Play
gp_rev_cbe_10087,user_ethiopia_282,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,0,2025-07-28 01:40:47,CBE,Google Play
gp_rev_cbe_10088,user_ethiopia_832,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,7,2024-10-01 01:40:47,CBE,Google Play
gp_rev_cbe_10089,user_ethiopia_429,Great interface! Please add fingerprint login or biometric support for security.,4,18,2026-01-17 01:40:47,CBE,Google Play
gp_rev_cbe_10090,user_ethiopia_728,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,7,2025-09-04 01:40:47,CBE,Google Play
gp_rev_cbe_10091,user_ethiopia_763,I keep getting a login error and the application crashes repeatedly on launch.,1,17,2025-03-20 01:40:47,CBE,Google Play
gp_rev_cbe_10092,user_ethiopia_644,Extremely slow loading times when making instant payments to other banks.,1,19,2025-07-30 01:40:47,CBE,Google Play
gp_rev_cbe_10093,user_ethiopia_996,Very dependable mobile banking system for daily financial operations.,5,21,2025-05-12 01:40:47,CBE,Google Play
gp_rev_cbe_10094,user_ethiopia_931,Great interface! Please add fingerprint login or biometric support for security.,4,23,2025-01-31 01:40:47,CBE,Google Play
gp_rev_cbe_10095,user_ethiopia_127,The interface hangs on the processing screen when checking my balance. Please optimize.,2,15,2025-06-26 01:40:47,CBE,Google Play
gp_rev_cbe_10096,user_ethiopia_237,Very dependable mobile banking system for daily financial operations.,5,6,2024-10-11 01:40:47,CBE,Google Play
gp_rev_cbe_10097,user_ethiopia_500,Extremely slow loading times when making instant payments to other banks.,1,25,2026-01-05 01:40:47,CBE,Google Play
gp_rev_cbe_10098,user_ethiopia_941,Great interface! Please add fingerprint login or biometric support for security.,4,11,2026-05-11 01:40:47,CBE,Google Play
gp_rev_cbe_10099,user_ethiopia_512,The interface hangs on the processing screen when checking my balance. Please optimize.,2,20,2024-12-14 01:40:47,CBE,Google Play
gp_rev_cbe_10100,user_ethiopia_696,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,7,2025-09-25 01:40:47,CBE,Google Play
gp_rev_cbe_10101,user_ethiopia_774,Very dependable mobile banking system for daily financial operations.,5,17,2026-01-22 01:40:47,CBE,Google Play
gp_rev_cbe_10102,user_ethiopia_644,Constant server communication timeout errors. Fix the customer support line.,1,8,2025-10-19 01:40:47,CBE,Google Play
gp_rev_cbe_10103,user_ethiopia_299,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,21,2024-11-27 01:40:47,CBE,Google Play
gp_rev_cbe_10104,user_ethiopia_144,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2024-11-02 01:40:47,CBE,Google Play
gp_rev_cbe_10105,user_ethiopia_392,I keep getting a login error and the application crashes repeatedly on launch.,1,18,2024-11-10 01:40:47,CBE,Google Play
gp_rev_cbe_10106,user_ethiopia_384,"Excellent update, transfers are fast and easy to navigate.",5,12,2024-06-29 01:40:47,CBE,Google Play
gp_rev_cbe_10107,user_ethiopia_983,"Excellent update, transfers are fast and easy to navigate.",5,24,2024-10-25 01:40:47,CBE,Google Play
gp_rev_cbe_10108,user_ethiopia_771,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,17,2025-07-29 01:40:47,CBE,Google Play
gp_rev_cbe_10109,user_ethiopia_814,Extremely slow loading times when making instant payments to other banks.,1,10,2025-12-14 01:40:47,CBE,Google Play
gp_rev_cbe_10110,user_ethiopia_204,Constant server communication timeout errors. Fix the customer support line.,1,24,2025-04-11 01:40:47,CBE,Google Play
gp_rev_cbe_10111,user_ethiopia_651,"Excellent update, transfers are fast and easy to navigate.",5,3,2025-02-23 01:40:47,CBE,Google Play
gp_rev_cbe_10112,user_ethiopia_652,"Excellent update, transfers are fast and easy to navigate.",5,2,2025-05-31 01:40:47,CBE,Google Play
gp_rev_cbe_10113,user_ethiopia_771,Great interface! Please add fingerprint login or biometric support for security.,4,1,2026-03-14 01:40:47,CBE,Google Play
gp_rev_cbe_10114,user_ethiopia_633,"Excellent update, transfers are fast and easy to navigate.",5,11,2025-01-20 01:40:47,CBE,Google Play
gp_rev_cbe_10115,user_ethiopia_970,Very dependable mobile banking system for daily financial operations.,5,2,2025-04-23 01:40:47,CBE,Google Play
gp_rev_cbe_10116,user_ethiopia_575,Constant server communication timeout errors. Fix the customer support line.,1,21,2025-10-08 01:40:47,CBE,Google Play
gp_rev_cbe_10117,user_ethiopia_173,Constant server communication timeout errors. Fix the customer support line.,1,22,2025-09-26 01:40:47,CBE,Google Play
gp_rev_cbe_10118,user_ethiopia_990,"Excellent update, transfers are fast and easy to navigate.",5,1,2025-12-03 01:40:47,CBE,Google Play
gp_rev_cbe_10119,user_ethiopia_972,Extremely slow loading times when making instant payments to other banks.,1,12,2024-11-10 01:40:47,CBE,Google Play
gp_rev_cbe_10120,user_ethiopia_880,Very dependable mobile banking system for daily financial operations.,5,22,2024-09-02 01:40:47,CBE,Google Play
gp_rev_cbe_10121,user_ethiopia_798,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,10,2025-02-03 01:40:47,CBE,Google Play
gp_rev_cbe_10122,user_ethiopia_554,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,1,2024-10-18 01:40:47,CBE,Google Play
gp_rev_cbe_10123,user_ethiopia_655,I keep getting a login error and the application crashes repeatedly on launch.,1,4,2025-06-10 01:40:47,CBE,Google Play
gp_rev_cbe_10124,user_ethiopia_401,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,4,2025-04-16 01:40:47,CBE,Google Play
gp_rev_cbe_10125,user_ethiopia_262,I keep getting a login error and the application crashes repeatedly on launch.,1,7,2024-12-31 01:40:47,CBE,Google Play
gp_rev_cbe_10126,user_ethiopia_583,Great interface! Please add fingerprint login or biometric support for security.,4,7,2024-11-23 01:40:47,CBE,Google Play
gp_rev_cbe_10127,user_ethiopia_728,The interface hangs on the processing screen when checking my balance. Please optimize.,2,15,2026-02-13 01:40:47,CBE,Google Play
gp_rev_cbe_10128,user_ethiopia_411,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,17,2026-03-23 01:40:47,CBE,Google Play
gp_rev_cbe_10129,user_ethiopia_661,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,10,2026-02-21 01:40:47,CBE,Google Play
gp_rev_cbe_10130,user_ethiopia_229,The interface hangs on the processing screen when checking my balance. Please optimize.,2,5,2024-09-15 01:40:47,CBE,Google Play
gp_rev_cbe_10131,user_ethiopia_487,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,17,2024-08-03 01:40:47,CBE,Google Play
gp_rev_cbe_10132,user_ethiopia_776,Constant server communication timeout errors. Fix the customer support line.,1,10,2025-04-09 01:40:47,CBE,Google Play
gp_rev_cbe_10133,user_ethiopia_608,"Excellent update, transfers are fast and easy to navigate.",5,18,2025-08-06 01:40:47,CBE,Google Play
gp_rev_cbe_10134,user_ethiopia_793,The interface hangs on the processing screen when checking my balance. Please optimize.,2,9,2026-04-30 01:40:47,CBE,Google Play
gp_rev_cbe_10135,user_ethiopia_203,I keep getting a login error and the application crashes repeatedly on launch.,1,18,2025-01-30 01:40:47,CBE,Google Play
gp_rev_cbe_10136,user_ethiopia_616,Extremely slow loading times when making instant payments to other banks.,1,20,2025-11-06 01:40:47,CBE,Google Play
gp_rev_cbe_10137,user_ethiopia_191,The interface hangs on the processing screen when checking my balance. Please optimize.,2,7,2025-03-21 01:40:47,CBE,Google Play
gp_rev_cbe_10138,user_ethiopia_202,Constant server communication timeout errors. Fix the customer support line.,1,13,2025-01-10 01:40:47,CBE,Google Play
gp_rev_cbe_10139,user_ethiopia_985,Extremely slow loading times when making instant payments to other banks.,1,23,2026-01-15 01:40:47,CBE,Google Play
gp_rev_cbe_10140,user_ethiopia_900,Very dependable mobile banking system for daily financial operations.,5,3,2025-07-02 01:40:47,CBE,Google Play
gp_rev_cbe_10141,user_ethiopia_643,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,3,2025-01-29 01:40:47,CBE,Google Play
gp_rev_cbe_10142,user_ethiopia_828,Very dependable mobile banking system for daily financial operations.,5,14,2025-07-03 01:40:47,CBE,Google Play
gp_rev_cbe_10143,user_ethiopia_728,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,20,2024-06-24 01:40:47,CBE,Google Play
gp_rev_cbe_10144,user_ethiopia_153,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,19,2025-01-09 01:40:47,CBE,Google Play
gp_rev_cbe_10145,user_ethiopia_130,Extremely slow loading times when making instant payments to other banks.,1,9,2025-06-08 01:40:47,CBE,Google Play
gp_rev_cbe_10146,user_ethiopia_351,The app is so slow during transfers. It takes forever to load my account balance.,2,8,2025-11-06 01:40:47,CBE,Google Play
gp_rev_cbe_10147,user_ethiopia_848,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,4,2026-03-12 01:40:47,CBE,Google Play
gp_rev_cbe_10148,user_ethiopia_864,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,7,2024-12-29 01:40:47,CBE,Google Play
gp_rev_cbe_10149,user_ethiopia_296,The interface hangs on the processing screen when checking my balance. Please optimize.,2,5,2026-01-04 01:40:47,CBE,Google Play
gp_rev_cbe_10150,user_ethiopia_742,Very dependable mobile banking system for daily financial operations.,5,13,2024-07-12 01:40:47,CBE,Google Play
gp_rev_cbe_10151,user_ethiopia_730,Very dependable mobile banking system for daily financial operations.,5,0,2025-10-31 01:40:47,CBE,Google Play
gp_rev_cbe_10152,user_ethiopia_901,I keep getting a login error and the application crashes repeatedly on launch.,1,8,2025-04-16 01:40:47,CBE,Google Play
gp_rev_cbe_10153,user_ethiopia_867,The app is so slow during transfers. It takes forever to load my account balance.,2,15,2025-01-30 01:40:47,CBE,Google Play
gp_rev_cbe_10154,user_ethiopia_807,Extremely slow loading times when making instant payments to other banks.,1,24,2025-07-24 01:40:47,CBE,Google Play
gp_rev_cbe_10155,user_ethiopia_452,The interface hangs on the processing screen when checking my balance. Please optimize.,2,19,2026-03-26 01:40:47,CBE,Google Play
gp_rev_cbe_10156,user_ethiopia_680,Great interface! Please add fingerprint login or biometric support for security.,4,1,2024-10-29 01:40:47,CBE,Google Play
gp_rev_cbe_10157,user_ethiopia_865,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,23,2025-07-10 01:40:47,CBE,Google Play
gp_rev_cbe_10158,user_ethiopia_812,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,17,2026-01-14 01:40:47,CBE,Google Play
gp_rev_cbe_10159,user_ethiopia_768,The interface hangs on the processing screen when checking my balance. Please optimize.,2,10,2026-02-24 01:40:47,CBE,Google Play
gp_rev_cbe_10160,user_ethiopia_768,Very dependable mobile banking system for daily financial operations.,5,5,2025-03-20 01:40:47,CBE,Google Play
gp_rev_cbe_10161,user_ethiopia_627,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2025-12-31 01:40:47,CBE,Google Play
gp_rev_cbe_10162,user_ethiopia_896,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,8,2025-04-01 01:40:47,CBE,Google Play
gp_rev_cbe_10163,user_ethiopia_417,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,8,2025-03-27 01:40:47,CBE,Google Play
gp_rev_cbe_10164,user_ethiopia_143,Very dependable mobile banking system for daily financial operations.,5,1,2025-05-31 01:40:47,CBE,Google Play
gp_rev_cbe_10165,user_ethiopia_333,Great interface! Please add fingerprint login or biometric support for security.,4,17,2024-11-18 01:40:47,CBE,Google Play
gp_rev_cbe_10166,user_ethiopia_620,Very dependable mobile banking system for daily financial operations.,5,12,2024-10-28 01:40:47,CBE,Google Play
gp_rev_cbe_10167,user_ethiopia_136,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,6,2025-07-15 01:40:47,CBE,Google Play
gp_rev_cbe_10168,user_ethiopia_577,Great interface! Please add fingerprint login or biometric support for security.,4,8,2025-11-12 01:40:47,CBE,Google Play
gp_rev_cbe_10169,user_ethiopia_851,"Excellent update, transfers are fast and easy to navigate.",5,13,2026-02-06 01:40:47,CBE,Google Play
gp_rev_cbe_10170,user_ethiopia_963,Constant server communication timeout errors. Fix the customer support line.,1,14,2024-09-24 01:40:47,CBE,Google Play
gp_rev_cbe_10171,user_ethiopia_421,"Excellent update, transfers are fast and easy to navigate.",5,24,2025-09-06 01:40:47,CBE,Google Play
gp_rev_cbe_10172,user_ethiopia_172,"Excellent update, transfers are fast and easy to navigate.",5,9,2025-05-03 01:40:47,CBE,Google Play
gp_rev_cbe_10173,user_ethiopia_888,The app is so slow during transfers. It takes forever to load my account balance.,2,14,2024-07-19 01:40:47,CBE,Google Play
gp_rev_cbe_10174,user_ethiopia_474,Constant server communication timeout errors. Fix the customer support line.,1,4,2025-05-27 01:40:47,CBE,Google Play
gp_rev_cbe_10175,user_ethiopia_686,Extremely slow loading times when making instant payments to other banks.,1,2,2025-10-06 01:40:47,CBE,Google Play
gp_rev_cbe_10176,user_ethiopia_645,I keep getting a login error and the application crashes repeatedly on launch.,1,1,2025-05-10 01:40:47,CBE,Google Play
gp_rev_cbe_10177,user_ethiopia_221,"Excellent update, transfers are fast and easy to navigate.",5,21,2026-03-22 01:40:47,CBE,Google Play
gp_rev_cbe_10178,user_ethiopia_870,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,22,2025-03-26 01:40:47,CBE,Google Play
gp_rev_cbe_10179,user_ethiopia_793,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,20,2025-04-04 01:40:47,CBE,Google Play
gp_rev_cbe_10180,user_ethiopia_434,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,2,2025-06-05 01:40:47,CBE,Google Play
gp_rev_cbe_10181,user_ethiopia_182,Very dependable mobile banking system for daily financial operations.,5,21,2025-08-09 01:40:47,CBE,Google Play
gp_rev_cbe_10182,user_ethiopia_294,Extremely slow loading times when making instant payments to other banks.,1,16,2026-04-24 01:40:47,CBE,Google Play
gp_rev_cbe_10183,user_ethiopia_777,"Excellent update, transfers are fast and easy to navigate.",5,13,2024-10-18 01:40:47,CBE,Google Play
gp_rev_cbe_10184,user_ethiopia_931,The interface hangs on the processing screen when checking my balance. Please optimize.,2,16,2024-09-09 01:40:47,CBE,Google Play
gp_rev_cbe_10185,user_ethiopia_903,Great interface! Please add fingerprint login or biometric support for security.,4,24,2025-04-06 01:40:47,CBE,Google Play
gp_rev_cbe_10186,user_ethiopia_400,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,1,2025-10-15 01:40:47,CBE,Google Play
gp_rev_cbe_10187,user_ethiopia_148,I keep getting a login error and the application crashes repeatedly on launch.,1,6,2025-05-03 01:40:47,CBE,Google Play
gp_rev_cbe_10188,user_ethiopia_128,I keep getting a login error and the application crashes repeatedly on launch.,1,11,2025-07-04 01:40:47,CBE,Google Play
